NU_ANO_CENSO;NO_REGIAO;CO_REGIAO;NO_UF;SG_UF;CO_UF;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_DEPENDENCIA;TP_LOCALIZACAO;LATITUDE;LONGITUDE;TP_SITUACAO_FUNCIONAMENTO;IN_EJA;IN_PROFISSIONALIZANTE;IN_COMUM_CRECHE;IN_COMUM_PRE;IN_COMUM_FUND_AI;IN_COMUM_FUND_AF;IN_COMUM_MEDIO_MEDIO;IN_COMUM_MEDIO_INTEGRADO;IN_COMUM_MEDIO_FIC;IN_COMUM_MEDIO_NORMAL
2025;Nordeste;2;Paraíba;PB;25;2511905;CRECHE NOSSA SENHORA DA PENHA;25101234;3;2;-7.493412;-34.85034;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511905;EMEF ANTONIO LOURENCO DE BARROS;25101242;3;2;-7.495339;-34.85;1;0;0;0;0;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511905;EMEF LEONOR FREIRE TAVARES;25101250;3;2;-7.541389;-34.8264;1;1;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511905;EMEF MARIA DO SOCORRO MENEZES;25101269;3;1;-7.537275;-34.83008;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511905;EMEF MARIA TAVARES FREIRE;25101285;3;1;-7.477494;-34.81293;1;1;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511905;EMEF FERNANDO SILVINO DE SOUZA;25101293;3;2;;;1;1;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511905;EMEF SOUTO MAIOR;25101315;3;2;-7.52419;-34.81885;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511905;EMEF ALBERTO ALVES DA SILVA;25104527;3;2;-7.42984;-34.82869;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511905;EMEF ANTONIO GOMES COUTINHO;25104543;3;2;;;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511905;CRECHE CRIANCA FELIZ;25105701;3;2;-7.454101;-34.83965;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511905;EMEF CARLOS ANTERO FIDELES - CARLAO;25107313;3;2;-7.409444;-34.83333;1;1;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511905;EMEF DA APASA;25111566;3;2;-7.411876;-34.85539;1;1;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511905;CENTRO EDUCACIONAL MARIA DE LOURDES;25125389;4;1;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2511905;CENTRO EDUCACIONAL NOVA GERACAO;25131486;4;1;;;3;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512002;COLEGIO MUNICIPAL PADRE GALVAO;25057073;3;1;-7.077129945;-36.0554867;1;0;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512002;ECIT ANTONIO GALDINO FILHO;25057146;2;1;-7.074180243;-36.07627488;1;1;1;0;0;0;0;0;1;0;0
2025;Nordeste;2;Paraíba;PB;25;2512002;EMEF ANSELMO TOME DE SOUZA;25057286;3;2;-7.01354689;-36.0729817;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512002;EMEF ELIZETE PEREIRA DE ARAUJO;25057308;3;1;-7.073115543;-36.06010278;1;1;0;0;0;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512002;EMEF FRANCISCO ROSA;25057324;3;2;-6.978421667;-35.988525;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512002;EMEF JOAO XXIII;25057332;3;2;-7.13685825;-36.04921681;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512002;EMEF JOSE AVELINO DA SILVA;25057340;3;2;-6.98595656;-36.13536748;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512002;EMEF JOSE LUIZ DE MELO;25057359;3;2;-7.163719106;-36.03940713;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512002;EMEIEF JOSE TOME;25057375;3;1;-7.085167154;-36.06271291;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512002;EMEF JUCINEIDE A PEREIRA;25057383;3;2;-7.11252789;-36.02666589;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512002;EMEF MANOEL AGOSTINHO DA SILVA;25057391;3;1;-7.082916665;-36.05767338;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512002;EMEF OSMAN CAVALCANTI LEAL;25057413;3;1;-7.07538324;-36.06670371;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512002;EMEF RUI BARBOSA;25057448;3;2;-7.100122254;-35.99208852;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512002;EMEF MARIA DA GUIA SALES;25057499;3;1;-7.074032031;-36.07442259;1;1;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512002;EMEF JULIAO;25057545;3;2;-6.942813528;-35.99053381;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512002;EMEF FRANCISCO JANUARIO DA SILVA;25057650;3;2;-7.13605158;-36.21830296;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512002;CRECHE IRMA SANTANA;25109065;3;1;-7.075505763;-36.05815162;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512002;CENTRO EDUCACIONAL AQUARELA DO SABER;25128841;4;1;-7.079919772;-36.05618351;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512002;ESCOLA CONSTRUINDO MUNDOS;25132334;4;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512002;CRECHE MUNICIPAL TEREZINHA DE JESUS PEREIRA;25135040;3;1;;;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512002;EMEIF SANTA TEREZINHA;25187805;3;1;-7.071996585;-36.06451757;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512002;EMEF CASTRO ALVES;25057774;3;2;-7.06768912;-36.2016463;1;1;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512036;CRECHE MAE TETE;25012878;3;1;-6.406363486;-38.49866766;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512036;ECI JOSE NILSON SANTIAGO;25012940;2;1;-6.40516936;-38.49801545;1;1;1;0;0;0;0;1;0;1;0
2025;Nordeste;2;Paraíba;PB;25;2512036;EMEIF MARIA JULIA DA CONCEICAO;25013190;3;2;-6.37784416;-38.50962157;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512036;EMEIF JOSE PEREIRA DE QUEIROZ;25013297;3;2;-6.39786;-38.58377333;1;1;0;0;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512036;EMEIF TERTULIANO DE ALMEIDA;25013335;3;2;-6.401906667;-38.45104333;1;1;0;0;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512036;EMEIF AGRIMAR PEIXOTO;25013360;3;2;-6.3933631;-38.55163262;1;1;0;0;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512036;EMEIF JOAO CESARIO;25013386;3;2;-6.36235488;-38.55095042;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512036;EMEIF JOSE CORREIA DE ARAUJO;25013491;3;2;-6.39479804;-38.518035;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512036;EMEIF LIBANIO DE FRANCA MACIEL;25013530;3;2;-6.350578333;-38.52295333;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512036;EMEIFM ROSA DIAS DO NASCIMENTO;25013645;3;1;-6.40551725;-38.49760941;1;1;0;0;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512036;EMEIF FRANCISCO FERREIRA SANTIAGO;25013742;3;2;-6.394527401;-38.50799052;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512036;EMEIF BULANDEIRA I;25013777;3;2;-6.376488288;-38.53207215;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512036;CRECHE MUNICIPAL EMILIA CLARA DA CONCEICAO - MAE MILA;25133365;3;2;-6.39470235;-38.59080323;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512036;CRECHE MUNICIPAL MARIA TELVINA BALTAZAR;25135791;3;2;;;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512077;EMEIF JOSE GABRIEL DE OLIVEIRA;25005260;3;2;;;1;1;0;0;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512077;EMEIF ANTONIO OLIMPIO DE ALMEIDA;25005405;3;2;-6.642564;-38.49566;1;1;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512077;EMEIF DOMICIANO FRANCISCO DE OLIVEIRA;25005537;3;2;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512077;EMEIF MOISES FORTUNATO DUARTE;25005618;3;2;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512077;EMEIF BENICIO JOSE DE SANTANA;25005650;3;2;;;1;1;0;0;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512077;EMEIF MANOEL CLEMENTINO NETO;25005812;3;2;-6.607222;-38.47861;1;1;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512077;ECIT PROFESSORA FRANCISCA FONSECA MATIAS;25005995;2;1;-6.573578976;-38.51097867;1;1;1;0;0;0;0;0;1;0;0
2025;Nordeste;2;Paraíba;PB;25;2512077;EMEIF PROFESSOR FRANCISCO CASSIANO SOBRINHO;25006010;3;1;-6.5755917;-38.5113183;1;1;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512077;EMEIF PROFESSORA MARIA DA PIEDADE ALENCAR RIBEIRO;25112910;3;2;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512077;EMEIF PEDRO EVANGELISTA DE ANDRADE;25119982;3;2;;;1;1;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512077;EMEIF RAFAEL RIBEIRO DA COSTA;25120000;3;2;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512077;EMEF E EJA DE CAMBITO;25120018;3;2;;;1;1;0;0;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512077;EMEF E EJA DE GENIPAPEIRO;25120026;3;2;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512077;EMEIF MARIA APARECIDA CAVALCANTE;25120034;3;2;;;1;1;0;0;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512077;EMEIF CLAUDINO ANACLETO DE ANDRADE;25122720;3;2;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512077;CRECHE PROINFANCIA VOVO QUINTINA;25124870;3;1;-6.579057;-38.51261;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512077;EMEIF FRANCISCA RIBEIRO;25127870;3;1;;;1;0;0;0;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512077;EMEIF MARIA GONCALVES DE LACERDA;25129236;3;2;;;1;1;0;0;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512077;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL INTEGRAL JUAREZ ALVES TAVARES;25132075;3;1;;;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;ECITEEFM MONSENHOR VICENTE FREITAS;25015869;2;1;-6.7662812;-37.7985333;1;0;1;0;0;0;0;0;1;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;EEEFM JOAO DA MATA;25015885;2;1;-6.7696789;-37.8027012;1;1;1;0;0;0;0;1;0;1;0
2025;Nordeste;2;Paraíba;PB;25;2512101;EEEFM ARRUDA CAMARA;25015893;2;1;-6.7650975;-37.7947712;1;0;0;0;0;0;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;EEEFM OITO DE JULHO;25016024;2;1;-6.7735366;-37.8017692;1;1;0;0;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;EEEFM AMELIA MARIA DA LUZ;25016032;2;1;-6.7728191;-37.7941816;1;1;0;0;0;0;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;EEEF DE ESTRELO;25016075;2;2;-6.6945405;-37.8936254;1;1;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;EEEF DE MUNDO NOVO;25016083;2;2;-6.751364;-37.75691;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512101;EEEF SANTA MARIA;25016156;2;2;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512101;COLEGIO MENINO JESUS;25016172;4;1;;;1;0;0;1;1;1;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;GR ESC MUL CAJAZEIRAS DOS BATISTA;25016318;3;2;-6.6889844;-37.9531987;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;GR ESC MUL COATIBA;25016334;3;2;-6.9661973;-37.9431295;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;GR ESC MUL DE ARRUDA CAMARA;25016342;3;2;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512101;EMEF DE TRINCHEIRAS;25016393;3;2;-6.7664019;-37.8003329;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;GR ESC MUL HUMARI;25016407;3;2;-6.9441054;-37.899365;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;EMEF PROFESSOR NEWTON SEIXAS;25016440;3;1;-6.7788845;-37.8008075;1;1;0;0;0;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;GR ESC MUL PITOMBEIRA;25016458;3;2;-6.7340226;-37.6825941;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;ESC MUN ENS FUND POETA BELARMINO DE FRANCA;25016466;3;1;-6.7815346;-37.8087487;1;1;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;GR ESC MUL SAO JOAO;25016482;3;2;-6.7140362;-37.7466764;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;EMEF FRANCISCO JOSE DE SANTANA;25016539;3;1;-6.7604173;-37.7975863;1;1;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;GR ESC MUL DE CACHOEIRA DE BAIXO;25016555;3;2;-6.7757476;-37.7038897;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;GR ESC MUL VARZEA COMPRIDA DOS OLIVEIRAS;25016563;3;2;-6.7575847;-37.8654651;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;GR ESC MUL VARZEA COMPRIDA DOS LEITES;25016598;3;2;-6.913924;-37.940035;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;GR ESC MUL DE FLORES;25016679;3;2;-6.8549022;-37.8286153;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;GR ESC MUL DE SAO PEDRO;25016695;3;2;-6.8700697;-37.8754426;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;EMEF MATILDE DE CASTRO BANDEIRA;25016989;3;1;-6.766893;-37.7927144;1;1;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;INSTITUTO ROBERTA FERNANDES;25016997;4;1;-6.772042;-37.79882;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;GR ESC MUL GAMELEIRA;25017039;3;2;-6.9235845;-37.9065356;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;MARGARIDA PEREIRA DA SILVA;25106236;3;1;-6.7831927;-37.7937465;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;GR ESC MUL CANOAS;25106287;3;2;-6.9449821;-37.9004235;1;1;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;CRECHE GENTE INOCENTE;25106325;3;1;-6.7781983;-37.8009283;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;EMEI PSICOLOGO GILMAR PEREIRA TRIGUEIRO;25106341;3;1;-6.7655631;-37.7963173;1;0;0;0;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;GR ESC MUL VIDA NOVA;25111213;3;1;-6.7625338;-37.7863801;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;GR ESC MUL SAO JOAO II;25112104;3;2;-6.7140974;-37.7466535;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;EMEF MAE D AGUA;25112937;3;2;-6.8438935;-37.8464658;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;EMEF DECISAO;25113801;3;1;-6.7670254;-37.8014848;1;0;0;0;0;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;EMEF SAO BRAZ III;25113984;3;2;-6.90919;-37.8785567;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;ESPACO EDUCACIONAL ARCO IRIS;25117513;4;1;-6.76995;-37.79799;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;EEEFM JOANA IVONILDES BANDEIRA;25118560;2;1;-6.761442;-37.78973;1;1;1;0;0;0;1;1;0;1;0
2025;Nordeste;2;Paraíba;PB;25;2512101;EMEF MINISTRO CELSO FURTADO;25118668;3;1;-6.7676271;-37.8016325;1;0;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;ESCOLA PRINCIPIO DO SABER;25125362;4;1;-6.7682865;-37.7938552;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;INSTITUTO DE ENSINO TECNICO PAIVA LTDA;25125753;4;1;-6.77184;-37.80006;1;0;1;0;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;CRECHE IVANIL SALGADO DE ASSIS;25128426;3;1;-6.7806678;-37.8071912;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512101;NAPPE - NUCLEO DE ATENDIMENTO PSICOPEDAGOGICO AO ESTUDANTE;25128795;3;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512101;EMEF MARIA DO BOM SUCESSO DE LACERDA FERNANDES DONA CESSA;25131320;3;1;;;1;0;0;0;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512200;ECIT FRANCISCO DE ASSIS GONZAGA;25046950;2;1;-7.69333881;-37.08294527;1;1;1;0;0;0;1;0;1;0;0
2025;Nordeste;2;Paraíba;PB;25;2512200;EEEIEF PLINIO LEMOS;25046969;2;2;-7.6495717;-37.02815348;3;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512200;EMEIF PROFª MARIA DE LOURDES NUNES DE MENEZES;25046985;3;1;-7.6963421;-37.0823417;1;0;0;0;0;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512200;CRECHE ESCOLA TIA MOCINHA;25117114;3;1;-7.6972331;-37.0842735;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512200;EMEF PROFESSORA IRENE DE SOUSA RAMOS;25130021;3;1;-7.6969402;-37.0844839;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512309;CRECHE SALVIANA NUNES DA SILVA;25036122;3;1;-7.7115866;-37.9225615;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512309;CRECHE MUNICIPAL UNIDADE I;25036130;3;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512309;EEEF PROFESSORA IRACEMA MARQUES DE LIMA;25036297;2;1;-7.736401667;-37.98831667;1;1;0;0;0;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512309;EEEFM GAMA E MELO;25036300;2;1;-7.7346545;-37.99539;1;1;1;0;0;0;0;0;0;1;0
2025;Nordeste;2;Paraíba;PB;25;2512309;ECIT NOSSA SENHORA DO BOM CONSELHO;25036335;2;1;-7.7380268;-37.9949263;1;0;1;0;0;0;1;0;1;0;0
2025;Nordeste;2;Paraíba;PB;25;2512309;EEEF MINISTRO ALCIDES VIEIRA CARNEIRO;25036343;2;1;-7.73784671;-37.99185466;1;1;0;0;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512309;EMEF SITIO ALEGRE;25036505;3;2;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512309;EMEF JOSE SOBREIRA GUIMARAES;25036521;3;2;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512309;EMEF ANTONIO BEZERRA DA SILVA;25036661;3;2;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512309;EMEF ANTONIO RODRIGUES DE MEDEIROS;25036670;3;2;-7.67230674;-37.95051982;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512309;EMEF DIONISIO PEDRO DE OLIVEIRA;25036688;3;2;-7.63779903;-37.98962491;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512309;EMEF JOAQUIM ALEXANDRE DA SILVA;25036696;3;2;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512309;EMEF JOSE RODRIGUES MAIA;25036700;3;2;-7.74454243;-37.945419;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512309;EMEF MANOEL ALEXANDRINO FERREIRA;25036734;3;2;-7.56541099;-38.04434597;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512309;EMEF PROFESSORA ELISA MENDES;25036742;3;2;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512309;EMEF VEREADOR FRANCISCO COSTA;25036807;3;2;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512309;EMEF VIRGULINO JOSE FERREIRA;25036815;3;2;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512309;EMEF JOAO MADEIRO;25036823;3;2;-7.6341545;-38.0646985;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512309;GRUPO ESCOLAR JOSE CABOCLO DA SILVA;25036840;3;2;-7.6459747;-37.9680393;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512309;CRECHE MUNICIPAL UNIDADE III;25036874;3;1;-7.73126681;-38.017308;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512309;EMEF JOAO BENEDITO FERREIRA;25036890;3;2;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512309;EMEF ACADEMICO JOSE SEVERIANO DINIZ;25036912;3;2;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512309;EMEF PROFESSORA MARIA DO SOCORRO;25037021;3;2;-7.72165325;-38.03511475;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512309;EMEF NOSSA SENHORA DO ROSARIO;25037072;3;1;-7.73275851;-37.98945698;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512309;EMEF PROFª ALICE MAIA;25037080;3;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512309;EMEF CARLOS ALBERTO MEDEIROS DUARTE SOBREIRA;25037099;3;1;-7.74078108;-37.99455282;1;0;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512309;EEEF MARCAL LIMA NETO;25037129;2;2;-7.73305369;-38.01514761;1;1;0;0;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512309;ESCOLA TECNICA AGROPECUARIA;25101587;3;2;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512309;CRECHE MUNICIPAL UNIDADE II;25115863;3;1;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512309;CRECHE MUNICIPAL UNIDADE VI;25119028;3;1;-7.74268636;-37.99534727;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512309;CRECHE MUL UNIDADE V;25119052;3;1;-7.73720896;-37.99016009;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512309;COLEGIO E CURSO MUNDO MAGICO E INFOR SOFT;25119958;4;1;-7.7404114;-37.9923571;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512309;SISTEMA EDUCACIONAL LAPIS DE COR;25128353;4;1;;;3;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2512309;ESCOLA DE EDUCACAO INFANTIL E FUNDAMENTAL TIA MAZE;25128655;4;1;-7.73818153;-37.99191544;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512309;EMEF PROFESSORA LUIZA FERREIRA DOS SANTOS;25131389;3;1;-7.74127568;-38.00309161;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512309;IFPB - CAMPUS PRINCESA ISABEL;25282930;1;1;-7.7577244;-38.0178909;1;0;1;0;0;0;0;0;1;0;0
2025;Nordeste;2;Paraíba;PB;25;2512309;CRECHE COMUNITARIA INEZ DINIZ LIMA;25287931;3;1;-7.733095;-37.9977;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512408;CRECHE FILISMINA GONCALVES DE QUEIROZ;25078542;3;1;-7.145271667;-35.95823167;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2512408;ECIT PLINIO LEMOS;25078550;2;1;-7.146368315;-35.96399465;1;0;1;0;0;0;0;0;1;0;0
